"lic_wml","lic_name","lic_site","lic_epr","pas_permit","lic_othid"
71108,"Recycled In Ardleigh Limited","Martell's Quarry Landfill Site","PP3935CU",,71108
71190,"Biffa Waste Services Ltd","Attlebridge Landfill Site","DP3698NH",,71190
71203,"Cliffords Ltd","Landfill Cell 4/5","YP3398NB",,71203
71211,"R G Carter Ltd","Easton Inert Landfill Site","YP3598NU",,71211
71235,"Lafarge Aggregates Ltd","Darmsden Hall Farm Landfill Site","JP3098NM",,
71240,"Son Ltd","Haddiscoe","JP3498NC",,"NFK/LS/039/0"
71266,"S Walsh And Son Limited","East Tilbury Quarry","SP3439LE",,
71334,"Shotley Holdings Ltd","Folly Farm Landfill","MP3494NG",,
72006,"Cristal Pigment U K Limited","Stallingborough Landfill","WP3494NW",,"55/19/142"
72011,"Blue Anchor Leisure Ltd","Anchor Lane Landfill Site","WP3294NZ",,"L036"
72012,"Harmston Waste Management Ltd","Harmston Quarry Inert Landfill Site","EP3494LY",,"L072"
72015,"R W Realisations 2009 Limited","Part O S Plot 6068","WP3794NQ",,"L064"
72016,"Chase Grove Ltd","Spalding Road","AP3394NW",,"L092"
72019,"Hazelwood                Maurice H","Land Adj  A46 Moor Lane","AP3094NF",,"L106"
72020,"R P Smith Farms","Old Chalk Pit","AP3994NU",,"L069"
72029,"Anglian Water Services Limited","Scotland House Reservoir","AP3594NY",,"L152"
72038,"Morrison Construction Ltd","Boiling Wells Farm","AP3494NR",,"L199"
72054,"Gravel Co Ltd","Land Adjacent To Riverslea Farm","AP3194NZ",,"L289"
72064,"North Lincolnshire Council","Conesby Quarry Phase I","RP3094NM",,"55/19/737"
72067,"Stoneledge ( South Bank ) Ltd","Thornton Curtis Landfill","RP3994NJ",,"55/19/816"
72080,"Humber Sea Terminals Ltd","North Killingholme Landfill","RP3894ND",,"A899"
72090,"Stoneledge ( South Bank ) Ltd","Worlaby Landfill Site","RP3494NC",,"A940"
73008,"Brauncewell Quarries Ltd","Brauncewell Quarry","DP3594NP",,73008
73011,"Biffa Waste Services Ltd","Eye Quarry - Northern Extension","AP3697LL",,73011
73044,"Northampton County Council","Corby Inert Landfill Site","JP3694NK",,"C029"
73046,"Waste Recycling Group Ltd","Dogsthorpe Landfill","JP3194NJ",,"LS25"
73052,"Mick George Ltd","Rushton Landfill","AP3994VZ",,"K002"
73054,"Hanson Aggregates","Clifford Hill Quarry","QP3294NG",,"N032"
73056,"Hanson Aggregates","Clifford Hill Quarry","QP3194NU",,"N041"
73153,"Barton Plant Ltd","Long Drowpits Landfill","XP3192NK",,"BT2734IJ"
73156,"Mick George ( Haulage ) Ltd","Rectory Farm Quarry","GP3092NZ",,"BT9879IY"
73217,"Alab Environmental Services Ltd","Nettleton Bottom Quarry","FP3192NN",,"VP3130BK"
73229,"Lincwaste Ltd","Leadenham Landfill Site","XP3798NK",,"XP3798NK"
73230,"Lincwaste Ltd","Boston Landfill Site","ZP3392NN",,"BV4436IS"
73235,"Kirton Lindsey Ltd.","Kirton Lindsey Landfill Site","ZP3492NV",,"BV0970IP"
73278,"Barton Plant Ltd","Harlestone Quarry","VP3592NN",,"WP3235SN"
73279,"Sita U K Ltd","Cranford Landfill (extension)","VP3892ND",,
73280,"Peter Bennie Ltd","Boughton Quarry Landfill","VP3492NC",,"BP3436SQ"
73281,"Tarmac Aggregates Limited","Husbands Bosworth Landfill Site","VP3292NK",,"VP3032LD"
73320,"Brauncewell Quarries Ltd","Brauncewell Quarry Landfill","AP3592NW",,"YP3238LE"
73340,"Mick George Limited","Southorpe Quarry Landfill Site","AP3892NQ",,"BP3736SU"
75001,"Onslow                   Clive Robin","Seearo Construction Ltd - Barrington Park Farm","AP3192NT",,75001
75015,"Hall Brothers Ltd","Whitsundoles Farm","RP3792NN",,75015
75025,"Anglian Water Services Limited","Foxcote Pumping Station","DP3692NJ",,"WDA 130"
75027,"T Taylor Agricultural Contractors Ltd","T Taylor Agricultural Contractors - Rislip Farm","DP3792NP",,"WDA 339"
75031,"Graham Churchill Plant Ltd","Graham Churchill Plant Ltd - Bufflers Holt Landfill","YP3592NW",,"WDA 397"
75035,"Premier Aggregates Ltd","Premier Skip Hire - Finmere Railway Cutting","YP3692NR",,"OCC 089"
75039,"Anti - Waste Ltd","Anti Waste Ltd - Blackborough End","JP3092NV",,"NFK/LS/075"
75040,"Anti - Waste Ltd","Anti Waste Ltd - Green Land Blackborough End","JP3992NH",,"NFK/LS/087"
75044,"B A Clark","Ivinghoe Aston Quarry","JP3292ND",,"WDA 444"
75048,"Anti - Waste Limited","Anti Waste Ltd - Centre Basin - Kennett Landfill","QP3392NU",,"LS 139"
75113,"Mick George Ltd","Witcham Meadlands Landfill Site","LP3996ND",,"BX0377IX"
75162,"Rmc","Pit Ppc Extension","GP3996NE",,"EP3539SV"
75173,"W R G Ltd","Milton Landfill","KP3396NG",,"BV4584IU"
75204,"G R S ( Roadstone ) Limited","Passenham Landfill","AB3503UZ",,"UP3336SV"
75213,"Bircher Limited","Widdington Pit","FP3996NN",,"JP3935SE"
75219,"Smith Construction Group Limited","Whitsundoles Farm","FP3196NJ",,"RP3632LM"
75222,"Clark Contracting Ltd","Brickyard Quarry","HP3594VC",,"EP3836SH"
75223,"Smith Construction Group Limited","Lodge Farm Landfill","CP3996NF",,"QP3732MX"
76089,"Len Kirk Plant Hire Ltd","Richmond Lakes","CP3596NL",,"L119"
80017,"Nicholas Edward Wells","Howards Brickworks Ii, Prestwood","ZP3796NX",,"WDA242"
80103,"London Borough of Havering","Gerpins Lane, Upminster","JP3396NX",,"DL304"
80118,"Veolia E S Cleanaway ( U K ) Ltd","Rainham Landfill","QP3996NB",,"CLE076"
80127,"Tarmac Aggregates Limited","Fairlop Quarry","PP3091ND",,"DL255"
80140,"Veolia E S Cleanaway ( U K ) Ltd","Rainham Landfill ( Phase 4 ) Ferry Lane","BP3891NJ",,"CLE121"
80164,"R M C Aggregates ( Greater London ) Ltd","Hatfield Quarry, St Albans","LP3291ND",,"93/0321"
80176,"Bedwell Park Ltd","Bedwell Park Quarry, Essendon","MP3591NL",,"91/0254"
80213,"Stutley Brothers Ltd","Vicars Grove Pit","GP3391NW",,"78/0056"
80219,"Veolia E S Cleanaway ( U K ) Ltd","Moor Mill, St Albans","GP3291NE",,"89/0234"
80260,"Mariconda                Peter","Brookfield Nursery, Broxbourne","FP3891NS",,2328
80389,"Brett Lafarge Ltd","Fairlop Quarry (area C)","YP3791NR",,"RED076"
80421,"Tarmac Aggregates Limited","Netherhall Landfill","PP3997NS",,"248/93"
80422,"Tarmac Aggregates Limited","Netherhall Landfill 1","PP3597NA",,"164/89"
80423,"Tarmac Aggregates Limited","Netherhall Landfill, 2","PP3897NP",,"247/93"
80424,"Lafarge Aggregates Limited","Netherhall Landfill 4","PP3497NV",,"249/93"
80462,"Waste Recycling Group ( Central ) Ltd","Aveley No3 Clay Pit","AP3291LG",,"372/97"
80463,"Waste Recycling Group ( Central ) Ltd","Aveley No2 Clay Pit","AP3293MC",,"333/96"
80464,"Waste Recycling Group ( Central ) Ltd","Aveley No2a Clay Pit","MP3097NU",,"136/87"
80465,"Waste Recycling Group ( Central ) Ltd","Mill Lane Landfill","MP3997NQ",,"093/82"
80466,"Waste Recycling Group ( Central ) Ltd","Mill Lane Landfill (2)","MP3597NE",,"252/93"
80467,"Edviron Limited","Crumps Farm Landfill","BB3438RJ",,"144/88"
80498,"Tarmac Aggregates Limited","Netherhall Landfill","XP3797NX",,"382/98"
80508,"Waste Recycling Group ( Central ) Ltd","Mill Mane Landfill","GP3697NF",,
80531,"Ballast ) Ltd","South Of Sipson Lane I I","TP3597NJ",,
80547,"The Anstey Quarry Company Ltd","Anstey Chalk Quarry","HP3497NK",,
80558,"Port of London Authority","P L A Silt Lagoons","FP3997NV",,
80570,"Cemex U K Materials Ltd","Hatfield Leachate Treatment Facility","CP3397NB",,
80594,"Ballast ) Ltd","Sipson North East Inert Landfill","BT7183IA",,"BT7183IA"
80737,"Tarmac Aggregates Limited","Tyttenhanger Landfill Site","BP3893EW",,"BX3368IH"
80738,"Veolia E S Cleanaway ( U K ) Ltd","Coldharbour Lane, Rainham","BP3493ET",,
80739,"Waste Recycling Group ( Central ) Ltd","Aveley Gas Utililisation Scheme","BP3293EU",,
80760,"Ingrebourne Valley Limited","Ingrebourne Valley - Cock Lane","LP3993EU",,"MP3437SC"
80787,"Epping Forest District Council","Epping Forest D C, Bobbingworth Leachate Treatment Plant","UP3293EP",,
83021,"Suez Uk Environment Ltd","Kingsley Quarry (lode Fm Sandpit), Gu35","KP3393EV",,"6/25"
83025,"Tarmac Aggregates Limited","Apps Court Farm","KP3593ED",,"SCC/3641/130"
83053,"Aggregate Industries Plc","Bramshill Plantation Qy","HP3193ET",,"2/26"
83090,"Reservoir Aggregates Ltd","Reservoir Aggregates","NP3593EQ",,"WRA/43"
83094,"Berwick                  Alistair Robin","Halliford Mere, Shepperton, Tw17","NP3693EB",,"SCC/17904/187"
83099,"Brett Landscaping Ltd","Landfill","EP3993EJ",,"SCC/3688/4"
83100,"Brett Landscaping Ltd","Lower Mill Farm, Stanwell Moor","EP3593EN",,"SCC/117/3640"
83104,"Ballast ) Ltd","Staines Road Farm, Shepperton, Tw17","EP3693EV",,"SCC/12711/144"
83105,"R M C Aggregates ( London ) Ltd","Stanwell I I I Landfill, Staines","EP3193EX",,"SCC/3637/85"
83115,"Suez Recycling And Recovery U K Ltd","Runfold South ( Hogs Back Sandpit)","VP3193EQ",,"SCC/3632/39"
83123,"S I T A ( G B ) Ltd","Stock Farm Stone Quarry, Churt, Gu10","WP3293ES",,"SCC/3638/93"
83132,"Summerleaze Ltd","Sheephouse Farm, Maidenhead, Sl6","AP3493EK",,"54/12/4/33"
83138,"Biffa Waste Services Ltd","Stroud Farm, Bray, Maidenhead, Sl6","RP3393EQ",,"54/12/4/319"
83153,"Tarmac Aggregates Limited","Whistley Mill ( Stage 3)","DP3493EF",,"54/12/4/192"
83154,"Tarmac Aggregates Limited","Whistley Mill ( Stage 4)","DP3293EG",,"54/12/4/209"
83203,"John Laing Construction Ltd","Land Adj Junction 8 M25, Reigate, Rh2","PP3790EQ",,"WRA/10"
83223,"Matthews Mortar Transport Ltd","Keepers Corner, Burstow, Rh6","SP3790ES",,"SCC/14429/158"
83225,"Camas U K Ltd","Camas Building Materials","LP3090EU",,"DL009"
83305,"Shukco 348 Ltd","Seale Lodge Landfill","HP3490ET",,"WML83305"
83328,"Suez Uk Environment Ltd","Runfold Landfill Site Southern Extension  Area B","CP3990EN",,
83532,"Summerleaze Ltd","Beechwood Nurseries","YP3890EH",,"BU0605IR"
83596,"J Franks Ltd","Betchworth Sand Quarry Landfill","BV3693IU",,
86019,"Hanson Quarry Products Europe Ltd","Herons Nest Landfill Stage 1","UP3999ES",,"54/12/4/142"
86020,"Hanson Quarry Products Europe Ltd","Herons Nest Landfill Stage 2","BP3092LX",,"54/12/4/183"
86023,"Hanson Quarry Products Europe Ltd","Field Farm Stage 3","BP3093MT",,"54/12/4/332"
86024,"Hanson Quarry Products Europe Ltd","Field Farm Stage 2","BP3093LK",,"54/12/4/184"
86025,"Hanson Quarry Products Europe Ltd","Field Farm Stage 2b","BP3092SZ",,"54/12/4/247"
86029,"R M C Logistics ( South East ) Ltd","Smallmead Farm","UP3199EH",,"54/12/4/91"
86030,"Hills Waste Solutions Ltd","Barton Court 1","UP3799EJ",,"54/12/4/16"
86034,"S Grundon ( Waste ) Ltd","Beenham Stage 4","XP3599EY",,"54/12/4/324"
86035,"S Grundon ( Services ) Ltd","Marley Tile Stage 3","XP3899EL",,"54/12/4/155"
86130,"Sons (Bletchingdon) Ltd","Slape Hill 1","NP3799EE",,"OCC/41"
86134,"Controlled Reclamation (Oxford) Ltd","Gravel Works At Stanton Harcourt 2","EP3599ES",,"OCC/64"
86137,"J C Waste Ltd","Sutton Wick 2","EP3299ED",,"OCC/73"
86139,"Controlled Reclamation (Oxford) Ltd","Gravel Works At Stanton Harcourt 3","EP3199EA",,"OCC/81"
86142,"J C Waste Ltd","Sutton Wick 2 Extension","VP3099ET",,"OCC/94"
86158,"Oxfordshire County Council","Alkerton Waste Disposal Site Phase 2b","EP3799VQ",,"OCC/139"
86174,"CAMAS UK Ltd","North End Works","RP3099EU",,"NW/91/0085/WD"
86201,"Tarmac Aggregates Limited","Area 6 ( Marlow Quarry)","DP3299ER",,"WML86201"
86227,"R M C ( H W ) No 1 Ltd","Sutton Wick","JP3399EL",,"WML86227"
86386,"S Grundon ( Waste ) Ltd","Ewelme No 2 Landfill - Inert Area","UP3295EM",,"BW0266IQ"
86408,"Tarmac Aggregates Limited","Little Marlow Landfill Site","XP3795EW",,"MP3936SD"
100036,"M B Wilkes Ltd","Henbury Plantation","LP3492LP",,
100208,"Associated Waste Management Ltd","Arthington Quarry","QP3595EX",,
100303,"Matthews ( Sussex) Ltd","Land At Coombe Bank Farm","XP3098ET",,
100392,"Philip Christopher Fred Lee, Janet Lee And Christopher Fred Lee","Conygre Farm - Hoveringham","FP3898EG",,
100480,"Braithwaite Excavations Limited","Rudd Quarry","DB3106MX",,
100481,"Son Ltd","Son Ltd","AP3490LT",,
100492,"Haddock                  Richard","Churston Court Farm","AP3599SC",,
100561,"Frimstone Ltd","Mepal Airfield Inert Landfill","VP3794VX",,
100565,"Mick George Ltd","Kennett Hall Farm","BP3790LV",,
100587,"Burlington Aggregates Limited","Goldmire Quarry","CB3705TJ",,
100602,"S A Storey Limited","Hard Rock Quarry Landfill","BB3631RC",,
100613,"W Clifford Watts Ltd","W Clifford Watts Ltd","BP3999SY",,
100631,"Summerleaze Ltd","New Denham Quarry","BP3693MY",,
100648,"P Casey Enviro ( Clockface ) Ltd","Clockface Quarry Inert Site","BP3591SY",,
100767,"Brett Aggregates Ltd","Lenham Quarry","DP3696LM",,
100810,"Marshalls Mono Ltd","Cromwell Wood Quarry","AP3194EM",,
100825,"Lafarge Tarmac Trading Limited","Hints Quarry Inert Landfill Site","AP3492EX",,
100826,"Earthline Ltd","Shipton Quarry","BG3431AD",,
100877,"Bowes Farms Ltd","Lagoon 5 (aka Saham Lagoon), Saham Toney, Thetford","BP3196ET",,
100878,"Bowes Farms Ltd","Lagoons 1-4","BP3197EF",,
100954,"Bird Contractors Limited","Princewood Road Site","CB3308CL",,
101002,"Murray - Smith           Ian","Land At Stroud Farm","DP3397EW",,
101013,"J C Vant Ltd","Chalk Pit Field Deposit For Recovery Site","DP3693VK",,
101020,"B A M Nuttall Limited","Wallasea Island Wildcoast Project","DP3798VD",,
101155,"Disley                   Paul","The Orchard Burial Ground","EP3597SC",,
101159,"British Waterways Board","Eastwood Dredging Site","EP3693LQ",,
101194,"Betaland Ltd","Golding Barn Quarry","EP3798LF",,
101303,"Mone Brothers Excavations Limited","Eggborough Sandpit","GB3936AV",,
101312,"Fox ( Owmby ) Limited","Stone Lane Quarry","FP3399VV",,
101333,"Cemex U K Materials Ltd","Eversley Quarry","FP3497SF",,
101357,"Tarmac Trading Limited","Hollings Hill Quarry Landfill","LP3996EF",,
101417,"Treasured Friends Ltd","Thanet Animal Cemetery","FP3898LN",,
101535,"R F Aggregates ( South West) Ltd","Yalberton Tor Quarry Landfill","GP3498VW",,
101575,"Mr Adrian Clive James","Cumberwell Park","GP3697LT",,
101644,"Jodie Samantha Mould","Reading Quarry","JB3132AR",,
101652,"Son Limited","Bluelands Quarry","JB3535AT",,
101686,"Sons ( Bletchington) Limited","Gill Mill Quarry Phase 13","HP3499VD",,
101750,"Future View Landscapes Ltd","Fowlmead Country Park","JP3493VH",,
101752,"Cory Environmental ( Central ) Ltd","Lyme And Wood Pits Landfill","JP3495VN",,
101771,"Terra Firma ( Gloucestershire ) L L P","Former Sand Quarry","JP3698VP",,
101784,"Mazars Llp (trustees in bankruptcy)","Mrs Margaret Joy Weaving","JP3897ET",,
101806,"Brook Street Properties Ltd","Wilminstone Quarry","KP3391EC",,
101807,"Churngold Recycling Ltd","The Rookery Manor","KP3392EN",,
101823,"Barratt David Wilson Development Trading Ltd","Wyndham Park Access Road","KP3595VW",,
101830,"Recycling Ltd","Southmead Playing Fields","KB3039AK",,
101840,"Shepperton Aggregates","Home Farm Extension Landfill Site","KP3896EK",,
101844,"Mr Matthew Hayward","Chase Farm","KP3892EP",,
101893,"Investorin Ltd","Respect Green Burial Park","LP3698VS",,
101897,"G A Doble ( Civil Engineering) Limited","Land South Of Westhay Moor Drove","BB3104XF",,
101898,"Earthline Ltd","Newbury Rugby Football Club","GP3997CX",,
101916,"Moreton C Cullimore ( Gravels) Ltd","Roundhouse Farm Sand And Gravel Quarry","LP3994VP",,
101917,"Ingrebourne Valley Ltd","Ingrebourne Links","LP3995VS",,
101921,"Impetus Reclamation Ltd","Reclamation Ponds Site","MP3098VE",,
101968,"Keltbray Golf Environmental Limited","Rose Bowl","ZP3398VH",,
101970,"Network Rail Infrastructure Limited","National Track Materials Recycling Centre","DP3535HN",,
101989,"Power Minerals Limited","Aston Wood Golf Club","AB3302XH",,
102008,"J K S Group Limited","Garon Park Golf Complex","FB3738RK",,
102017,"Powerday P L C","Caldecote Farm","NP3393VC",,
102018,"P M W Quarries Ltd","Carr Hill Quarry","NP3394EY",,
102036,"Powerbuild Limited","Downes Barns Farm Golf Course","NP3599VM",,
102094,"W M Active Ltd","Lake 31, Keynes Country Park","PP3294VN",,
102104,"Son Ltd","Herniss Farm Landfill","PP3390VK",,
102110,"Severnside Distribution Land Ltd","Project Red","PP3397EU",,
102116,"Knowl Hill Limited","Sports Complex","PP3698VX",,
102125,"Mrs Lillian Attwood","New Hook Farm","PP3798VK",,
102136,"Earthline Ltd","Weybrook Park Golf Club","PP3990VD",,
102146,"Chester Council","Base Motorpark","QP3091EC",,
102165,"Redrow Homes Ltd","Former U C M Works","QP3196EP",,
102171,"Opes Industries Limited","Finmere Quarry Landfill Site","KB3531RR",,
102176,"B Finch Ltd","Goldsands Quarry","QP3492EJ",,
102187,"Greenfield Land Management Ltd","Kingsdown Farm","QP3598VU",,
102188,"A S Earthmoving And Developments Ltd","Tollgate Farm","QP3690VE",,
102189,"Sywell Leisure Sports Ltd","Sywell Shooting Ground","QP3599VG",,
102210,"Churchill Enviro Ltd","Fletcher Bank Quarry","RP3098VD",,
102220,"Mrs Janet Hazelden","Fullard","RP3039VH",,
102238,"Tarmac Trading Limited","Eysey Manor Quarry","RP3297EU",,
102278,"Charles Morris Fertilizers Ltd","Oak Leaf Farm","RP3791EL",,
102333,"Frimstone Limited","Snettisham Quarry","SP3290VT",,
102399,"United Grab Hire Ltd","The British Wildlife Centre","TP3095VV",,
102405,"Brett Aggregates Ltd","Sandon Quarry","TP3191EW",,
102441,"Commercial Recycling (southern) Limited","Riding Gate Acoustic Bund","DB3904KV",,
102451,"P P O' Connor Ltd","Port Warrington Facility","TP3799VN",,
102454,"Country Club Ltd","Country Club","TP3895VK",,
102462,"Liberty Construction Ltd","Former Marlbrook Quarry","TP3995VH",,
102484,"M J Church ( Plant ) Ltd","Ogbourne Downs Golf Club","UP3295VY",,
102499,"Churngold Recycling Limited","Woodlands Golf And Country Club","UP3497EC",,
102505,"Kentland Reclamation Ltd","Waterbrook Park","UP3597EN",,
102514,"Rugeley Power Ltd","Rugeley Ash Lagoons","UP3699VZ",,
102532,"Gate                     Robert Dickinson","Distington Golf Club","UP3995VF",,
102538,"Taylor Wimpey U K Ltd","Residential Development At Browns Lane","WP3995VZ",,
102551,"W C L Quarries Ltd","Ketley Quarry","VP3295VJ",,
102570,"Modern Plant Hire Limited","Barby Sporting Club","VP3492EL",,
102571,"W E S ( U K ) Limited","Windy Harbour","VP3493VJ",,
102572,"Prego Developments Limited","Land Off Yeoford Way, Exeter","VP3498VK",,
102601,"P Ltd","Tamworth Municipal Golf Course","VP3893VX",,
102617,"Ingrebourne Valley Limited","Goshems Farm","WP3094EP",,
102620,"Braithwaite Excavations Limited","Bromley Farm Quarry","DB3002MD",,
102641,"V Kelly Ltd","Pinches 3 Landfill","WP3299VG",,
102656,"New Monks Farm Development Limited","New Monks Farm","WP3492EM",,
102670,"Churchill Waste Management Ltd","Oxford Gun Company","WP3694VU",,
102680,"Mr James Christopher Balls","Twin Yards Farm","WP3799VW",,
102721,"Woodland Environmental Ltd","Cherry Lodge Golf Club","XP3392EL",,
102749,"Earthline Limited","Basset Down Golf Course","AB3804CL",,
102770,"Jordan Construction Ltd","Buck Farm","XP3799VA",,
102810,"Design Golf Ltd","Kent And Surrey Golf Course","YP3292ES",,
102825,"Hill                     Margret","Gainsborough Farm","YP3494EH",,
102830,"Breedon Aggregates England Limited","Dunsville Quarry","AB3401CZ",,
102836,"Mr Alistair House, Mr Robert House And Mrs Thelma Moore","Weston Park Lakes","YP3594EC",,
102849,"London Gateway Parkland Ltd","London Gateway Parkland","YP3691EK",,
102860,"Waltet Materials Limited","Marchwood Pond","YP3798VW",,
102877,"Woollard ( Earthmoving ) Ltd","Fairfields Farm","YP3898VR",,
102882,"Aggregate Industries U K Ltd","Newbold Quarry","CB3633RW",,
102889,"West Fossil Estate Limited","West Fossil Golf Complex","ZP3291EB",,
102956,"Booth Ventures Limited","Britannia Quarry","AB3037AA",,
102957,"Demolition ) Limited","Mitchells Elm Farm","BB3806HZ",,
102965,"Hanson Quarry Products Europe Ltd","Coln Quarry","AB3130DT",,
102986,"Hills Quarry Products Limited","Bowling Green Farm Quarry Complex","AB3232AC",,
102991,"Imerys Minerals Ltd","Lee Moor Restoration Area","AB3235RF",,
102995,"Ovendens Earthmoving Company Limited","Stonelees Golf Course","AB3238AP",,
103003,"Rural Arisings Ltd","Little Belhus Restoration","AB3331RU",,
103020,"Earthline Waste Limited","Lake 81 Rixton Gate","EB3101TM",,
103034,"Keltbray Golf Environmental Limited","Dummer Down Farm","AB3438AM",,
103035,"Lyon Property Investments","Raven Crag","AB3439RQ",,
103041,"Fishing Ltd","Sinclairs Shooting Ground","AB3533RZ",,
103042,"Chiltern Hills Golf Club Ltd","Chiltern Hills Golf Course","AB3534AJ",,
103043,"Knowl Hill Ltd","Dyrham Park Country Club","AB3534RE",,
103047,"Earthline Ltd","Thruxton Airport","AB3535RW",,
103054,"Hills Quarry Products Ltd","Shorncote Quarry Complex","AB3537RY",,
103055,"Roebix Ltd","Country Club","AB3633AJ",,
103056,"Oakland Golf And Leisure Ltd","Beacon Park Golf And Country Club","AB3633RE",,
103081,"Grundon Waste Management Limited","Kennetholme Quarry","AB3730DY",,
103106,"Port Of Tyne Authority","Tyne Dock","AB3834RY",,
103107,"Humberside Aggregates Ltd","North Cave Wetlands","GB3234RE",,
103134,"Bauly                    Michael","Ticehurst Gravels","AB3834AM",,
103160,"P J Thory Limited","Saxon Pit","BB3000LW",,
103163,"Frimstone Ltd","Carbrooke Quarry","BB3037AR",,
103165,"D E Drew Ltd","Replacement Polo Field","BB3038RN",,
103173,"Sons Limited","Midgham Quarry","BB3132AF",,
103178,"Caddington Golf Club Ltd","Caddington Golf Club","BB3135AW",,
